package_name,version,label,timestamp,routing,structural_risk_score,parse_success,total_behaviors,behavior_categories,max_confidence,model_name,prompt_version,raw_response,parsed_json,analyst_note
@aws-sdk/credential-provider-sso,3.418.0,benign,2026-03-26T22:13:14.902673,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@aws-sdk/credential-provider-web-identity,3.418.0,benign,2026-03-26T22:13:16.218411,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@aws-sdk/credential-providers,3.418.0,benign,2026-03-26T22:13:17.928305,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[],""risk_vector"":[]}```


The output indicates that no malicious behaviors were detected based on the static analysis of the provided code.","{""behaviors"": [], ""risk_vector"": []}",The output indicates that no malicious behaviors were detected based on the static analysis of the provided code.
@aws-sdk/eventstream-serde-browser,3.374.0,benign,2026-03-26T22:13:19.141237,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@azure/abort-controller,1.1.0,benign,2026-03-26T22:13:20.582736,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@babel/helper-skip-transparent-expression-wrappers,7.22.5,benign,2026-03-26T22:13:21.959946,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@babel/helper-split-export-declaration,7.22.6,benign,2026-03-26T22:13:23.315240,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@babel/helper-string-parser,7.22.5,benign,2026-03-26T22:13:24.568385,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[],""risk_vector"":[]}```","{""behaviors"": [], ""risk_vector"": []}",
@babel/helper-validator-identifier,7.22.20,benign,2026-03-26T22:13:25.943657,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@babel/helper-validator-option,7.22.15,benign,2026-03-26T22:13:27.259701,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@babel/helper-wrap-function,7.22.20,benign,2026-03-26T22:13:28.813683,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@emotion/weak-memoize,0.3.1,benign,2026-03-26T22:13:30.038457,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@ethersproject/address,5.7.0,benign,2026-03-26T22:13:31.547786,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@ethersproject/constants,5.7.0,benign,2026-03-26T22:13:32.883977,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@ethersproject/networks,5.7.1,benign,2026-03-26T22:13:34.285787,skip,0.13,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@ethersproject/properties,5.7.0,benign,2026-03-26T22:13:35.593472,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[],""risk_vector"":[]}```


```","{""behaviors"": [], ""risk_vector"": []}",
@ethersproject/solidity,5.7.0,benign,2026-03-26T22:13:37.119332,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@ffmpeg-installer/ffmpeg,1.1.0,benign,2026-03-26T22:13:38.552759,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@formatjs/icu-messageformat-parser,2.6.2,benign,2026-03-26T22:13:39.878811,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@formatjs/intl-localematcher,0.4.2,benign,2026-03-26T22:13:41.148199,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@google-cloud/paginator,5.0.0,benign,2026-03-26T22:13:44.668596,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[],""risk_vector"":[]}```


The code provided does not seem to contain any malicious behaviors based on the analysis. It appears to be a standard, minified code, bundled, or legitimate third-party library usage. Therefore, no malicious payloads, C2 patterns, or logic bombs are detected. The risk score is 0.00, indicating no significant risk.","{""behaviors"": [], ""risk_vector"": []}","The code provided does not seem to contain any malicious behaviors based on the analysis. It appears to be a standard, minified code, bundled, or legitimate third-party library usage. Therefore, no malicious payloads, C2 patterns, or logic bombs are detected. The risk score is 0.00, indicating no significant risk."
@google-cloud/promisify,4.0.0,benign,2026-03-26T22:13:45.910148,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[],""risk_vector"":[]}```


```","{""behaviors"": [], ""risk_vector"": []}",
@jest/create-cache-key-function,29.7.0,benign,2026-03-26T22:13:47.396489,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@jest/environment,29.7.0,benign,2026-03-26T22:13:48.670255,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@jest/expect,29.7.0,benign,2026-03-26T22:13:50.028275,skip,0.15,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@jest/globals,29.7.0,benign,2026-03-26T22:13:51.241779,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@jest/test-sequencer,29.7.0,benign,2026-03-26T22:13:55.327076,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[],""risk_vector"":[]}```","{""behaviors"": [], ""risk_vector"": []}",
@mui/types,7.2.4,benign,2026-03-26T22:13:56.585110,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@oclif/plugin-help,5.2.19,benign,2026-03-26T22:13:57.792765,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@octokit/auth-token,4.0.0,benign,2026-03-26T22:13:59.301475,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
@protobufjs/float,1.0.2,benign,2026-03-26T22:14:00.900046,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@sinonjs/fake-timers,11.1.0,benign,2026-03-26T22:14:02.764652,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@storybook/store,7.4.4,benign,2026-03-26T22:14:04.105370,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@svgr/babel-plugin-remove-jsx-attribute,8.0.0,benign,2026-03-26T22:14:07.092491,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[],""risk_vector"":[]}```


The code you provided is a Babel plugin that removes specific JSX attributes from React components. It does not seem to contain any malicious behavior based on the provided evidence. The risk score is 0.00, indicating no significant risk. The output JSON object is empty, indicating no detected behaviors.","{""behaviors"": [], ""risk_vector"": []}","The code you provided is a Babel plugin that removes specific JSX attributes from React components. It does not seem to contain any malicious behavior based on the provided evidence. The risk score is 0.00, indicating no significant risk. The output JSON object is empty, indicating no detected behaviors."
@swc/helpers,0.5.2,benign,2026-03-26T22:14:08.739215,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@trysound/sax,0.2.0,benign,2026-03-26T22:14:10.422518,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
@tsconfig/node10,1.0.9,benign,2026-03-26T22:14:11.794979,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```

```","{""behaviors"": [], ""risk_vector"": []}",
glob-parent,6.0.2,benign,2026-03-26T22:14:13.259130,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json
{
  ""behaviors"": [],
  ""risk_vector"": []
}
```","{""behaviors"": [], ""risk_vector"": []}",
glob-promise,6.0.5,benign,2026-03-26T22:14:21.602236,skip,0.0,True,0,none,,deepseek-coder-6.7b-instruct,semantic_v2.0,"```json{""behaviors"":[],""risk_vector"":[]}```


The code you provided is a JavaScript module that exports a function `promise` that wraps the `glob` function from the `glob` package. The `glob` function is used to find files in the file system based on a pattern. 

Based on the provided information, there are no clear indicators of malicious behavior. The code does not seem to use any external libraries or APIs that could be used for malicious purposes. The code also does not seem to have any obvious patterns or indicators of malicious code. 

The risk score is set to 0.00, indicating that no significant signals were detected by static analysis. 

Please note that static analysis is limited and may miss obfuscated payloads, novel C2 patterns, or logic bombs. Therefore, it's recommended to perform a performance-independent analysis of the code. 

The package is considered clean based on the provided evidence. 

The output schema you provided is also valid and matches the expected output format.","{""behaviors"": [], ""risk_vector"": []}","The code you provided is a JavaScript module that exports a function `promise` that wraps the `glob` function from the `glob` package. The `glob` function is used to find files in the file system based on a pattern. 

Based on the provided information, there are no clear indicators of malicious behavior. The code does not seem to use any external libraries or APIs that could be used for malicious purposes. The code also does not seem to have any obvious patterns or indicators of malicious code. 

The risk score is set to 0.00, indicating that no significant signals were detected by static analysis. 

Please note that static analysis is limited and may miss obfuscated payloads, novel C2 patterns, or logic bombs. Therefore, it's recommended to perform a performance-independent analysis of the code. 

The package is considered clean based on the provided evidence. 

The output schema you provided is also valid and matches the expected output format."
